Site_Name,Cluster_ID,Cluster_Location,Cluster_Location_Time,Cluster_State,Lat,Long,Elevation_mabsl,Site_Comments,Sample_ID,Start_Time_Zone,Collection_Time_Zone,Collection_Date,Year,Season,Month,Sample_Comments,d2H,d18O,d2H_Analytical_SD,d18O_Analytical_SD,WI_Analysis_Source,Project_ID,Modality
711,15,Denver,Denver,CO,39.74057137,-105.0327046,1616.964405,,19-248_USTAP-19-027,-6,-6,30-09-19 17:57,2019,fall,september,,-113.0865644,-14.51799868,0.126788229,0.04135268,SPATIAL,p225,uni
Arbys,15,Denver,Denver,CO,39.74082324,-105.0666463,1644.809086,,19-248_USTAP-19-028,-6,-6,30-09-19 18:06,2019,fall,september,,-128.476322,-17.10741565,0.072554255,0.028754882,SPATIAL,p225,uni
Circle K,15,Denver,Denver,CO,39.74527562,-105.0809874,1663.968325,,19-248_USTAP-19-029,-6,-6,30-09-19 18:11,2019,fall,september,,-128.5311336,-17.19154567,0.082694809,0.034400764,SPATIAL,p225,uni
Safeway,15,Denver,Denver,CO,39.77153869,-105.0806954,1654.025283,,19-248_USTAP-19-030,-6,-6,30-09-19 18:19,2019,fall,september,,-129.6851336,-17.4264235,0.112084711,0.038519945,SPATIAL,p225,uni
Exxon,15,Denver,Denver,CO,39.79577847,-105.0770631,1615.051826,,19-248_USTAP-19-031,-6,-6,30-09-19 18:31,2019,fall,september,,-124.5610784,-16.47380022,0.176202586,0.033442878,SPATIAL,p225,uni
Starbucks,15,Denver,Denver,CO,39.8167268,-105.0811829,1655.612666,,19-248_USTAP-19-032,-6,-6,30-09-19 18:44,2019,fall,september,,-121.6607439,-16.01928882,0.083074915,0.037282709,SPATIAL,p225,uni
Wendys,15,Denver,Denver,CO,39.85601128,-105.0809891,1677.922743,,19-248_USTAP-19-033,-6,-6,30-09-19 18:52,2019,fall,september,,-124.0763772,-16.42212149,0.241393386,0.05420301,SPATIAL,p225,uni
Shell,15,Denver,Denver,CO,39.92182412,-105.0898788,1650.415366,,19-248_USTAP-19-034,-6,-6,30-09-19 19:04,2019,fall,september,,-121.0161556,-15.96715738,0.259385701,0.028966753,SPATIAL,p225,uni
Murphy Express,15,Denver,Denver,CO,39.97424219,-105.0892654,1587.384368,,19-248_USTAP-19-035,-6,-6,30-09-19 19:14,2019,fall,september,,-106.653273,-13.27064718,0.141027696,0.04204139,SPATIAL,p225,uni
Residence Inn,15,Denver,Denver,CO,40.0307914,-105.2460347,1607.871826,,19-248_USTAP-19-036,-6,-6,30-09-19 19:44,2019,fall,september,,-124.3487656,-16.73256627,0.064453208,0.010817735,SPATIAL,p225,uni
Retirement home,15,Denver,Denver,CO,39.993763,-105.232833,1619.77303,,19-248_USTAP-19-037,-6,-6,02-10-19 18:32,2019,fall,october,,-124.0732683,-16.6955291,0.261664417,0.068555808,SPATIAL,p225,uni
Dairy Queen,15,Denver,Denver,CO,39.91349062,-104.996207,1633.493527,,19-248_USTAP-19-038,-6,-6,02-10-19 19:11,2019,fall,october,,-117.853671,-15.25974468,0.223882878,0.079285514,SPATIAL,p225,uni
Burger King,15,Denver,Denver,CO,39.88463664,-104.9788036,1468.480593,,19-248_USTAP-19-039,-6,-6,02-10-19 19:32,2019,fall,october,,-102.5242465,-12.68853266,0.188318211,0.031128269,SPATIAL,p225,uni
711,15,Denver,Denver,CO,39.85628145,-104.9399467,1553.61559,,19-248_USTAP-19-040,-6,-6,02-10-19 19:50,2019,fall,october,,-91.81077377,-11.05948665,0.178219457,0.061916723,SPATIAL,p225,uni
711,15,Denver,Denver,CO,39.82283306,-104.9312704,1567.746113,,19-248_USTAP-19-041,-6,-6,02-10-19 19:59,2019,fall,october,,-103.7968837,-13.6469812,0.292598676,0.02010158,SPATIAL,p225,uni
rei bathroom,23,Portland,Portland,OR,45.52890446,-122.6855771,11.88401218,,19-286_USTAP-19-042,-6,-6,26-10-19 11:30,2019,fall,october,,-64.96649721,-9.585713543,0.107355435,0.043212559,SPATIAL,p225,multi
Safeway,23,Portland,Portland,OR,45.53062662,-122.6847481,10.57503833,,19-286_USTAP-19-043,-6,-6,26-10-19 11:40,2019,fall,october,,-66.36583617,-9.755275316,0.045326871,0.022225864,SPATIAL,p225,multi
snow bunny cafe,23,Portland,Portland,OR,45.5326597,-122.6824731,10.75113817,,19-286_USTAP-19-044,-6,-6,26-10-19 11:55,2019,fall,october,,-65.95311171,-9.66034977,0.244972452,0.055081298,SPATIAL,p225,multi
Starbucks in Safeway,23,Portland,Portland,OR,45.53461312,-122.6547855,43.9448497,employee filled,19-286_USTAP-19-045,-6,-6,26-10-19 12:31,2019,fall,october,,-65.60428461,-9.700430886,0.09075491,0.033960264,SPATIAL,p225,multi
Fred Meyer,23,Portland,Portland,OR,45.53255793,-122.6359949,42.41046534,,19-286_USTAP-19-046,-6,-6,26-10-19 13:01,2019,fall,october,,-64.99792074,-9.608963581,0.145917318,0.032107063,SPATIAL,p225,multi
Trader Joe,23,Portland,Portland,OR,45.53430624,-122.621213,49.56679592,,19-286_USTAP-19-047,-6,-6,26-10-19 13:30,2019,fall,october,,-64.68659982,-9.55164872,0.135133712,0.037664229,SPATIAL,p225,multi
sunny market,23,Portland,Portland,OR,45.53002007,-122.5787964,76.49926789,,19-286_USTAP-19-048,-6,-6,26-10-19 13:50,2019,fall,october,,-65.66581127,-9.707923179,0.070212025,0.030513264,SPATIAL,p225,multi
sheâ€™ll,23,Portland,Portland,OR,45.52691607,-122.5795013,75.52476892,from soda fountain dispenser,19-286_USTAP-19-049,-6,-6,26-10-19 13:57,2019,fall,october,,-65.64105445,-10.08167939,0.28133334,0.053859678,SPATIAL,p225,multi
Fred Meyers,23,Portland,Portland,OR,45.52685423,-122.5962489,70.70124999,,19-286_USTAP-19-050,-6,-6,26-10-19 14:08,2019,fall,october,,-64.61041834,-9.554095218,0.123448136,0.030125323,SPATIAL,p225,multi
plaid pantry,23,Portland,Portland,OR,45.52273919,-122.6604301,18.22129691,soda fountain water dispenser,19-286_USTAP-19-051,-6,-6,26-10-19 14:28,2019,fall,october,,-66.15427832,-9.978548309,0.289657587,0.064237946,SPATIAL,p225,multi
76 gas station,23,Portland,Portland,OR,45.52239736,-122.6453043,40.34299992,,19-286_USTAP-19-052,-6,-6,26-10-19 14:39,2019,fall,october,,-65.01390328,-9.572360712,0.135290582,0.033128635,SPATIAL,p225,multi
Whole Foods,23,Portland,Portland,OR,45.52310619,-122.6364141,43.46743206,,19-286_USTAP-19-053,-6,-6,26-10-19 14:59,2019,fall,october,,-64.63210089,-9.567759308,0.056692819,0.046338245,SPATIAL,p225,multi
Jackson/shell station,23,Portland,Portland,OR,45.51889419,-122.6234093,54.19798157,,19-286_USTAP-19-054,-6,-6,26-10-19 15:09,2019,fall,october,,-65.17513255,-9.602604629,0.12420968,0.043375227,SPATIAL,p225,multi
stark st. quick stop,23,Portland,Portland,OR,45.51904355,-122.6366814,42.98547036,,19-286_USTAP-19-055,-6,-6,26-10-19 15:16,2019,fall,october,,-64.76797587,-9.571033185,0.105593275,0.036190282,SPATIAL,p225,multi
Jackson/shell gas station,23,Portland,Portland,OR,45.51857831,-122.6612841,10.89253269,,19-286_USTAP-19-056,-6,-6,26-10-19 15:28,2019,fall,october,,-65.32733516,-9.589771384,0.039883588,0.033519009,SPATIAL,p225,multi
Burger King,23,Portland,Portland,OR,45.51180687,-122.6612506,17.37449598,,19-286_USTAP-19-057,-6,-6,26-10-19 15:39,2019,fall,october,,-65.34384077,-9.692479176,0.284078627,0.024953746,SPATIAL,p225,multi
chevron,23,Portland,Portland,OR,45.51163916,-122.6532976,12.77440351,,19-286_USTAP-19-058,-6,-6,26-10-19 15:46,2019,fall,october,,-65.33461349,-9.667761155,0.314527253,0.05487074,SPATIAL,p225,multi
Starbucks at Safeway,23,Portland,Portland,OR,45.51171762,-122.6365539,49.32724068,Starbucks employee filled,19-286_USTAP-19-059,-6,-6,26-10-19 15:59,2019,fall,october,,-65.09716078,-9.656161524,0.155398006,0.022787459,SPATIAL,p225,multi
Starbucks,23,Portland,Portland,OR,45.51211966,-122.6259769,,,19-286_USTAP-19-060,-6,-6,26-10-19 16:13,2019,fall,october,,-65.29515394,-9.623568536,0.116942901,0.035622944,SPATIAL,p225,multi
Astro express mart,23,Portland,Portland,OR,45.50529052,-122.593975,68.16422053,,19-286_USTAP-19-061,-6,-6,26-10-19 16:32,2019,fall,october,,-64.69185713,-9.551979341,0.152719564,0.028473897,SPATIAL,p225,multi
chevron food mart,23,Portland,Portland,OR,45.50412839,-122.5690569,81.7576544,,19-286_USTAP-19-062,-6,-6,26-10-19 16:43,2019,fall,october,,-65.17884874,-9.66946006,0.153926517,0.022981024,SPATIAL,p225,multi
711,23,Portland,Portland,OR,45.49051958,-122.5683688,83.16348429,,19-286_USTAP-19-063,-6,-6,26-10-19 17:08,2019,fall,october,,-66.02557465,-9.741754654,0.176588567,0.018762774,SPATIAL,p225,multi
711,23,Portland,Portland,OR,45.49042183,-122.5995509,69.79416298,,19-286_USTAP-19-064,-6,-6,26-10-19 17:24,2019,fall,october,,-64.70901887,-9.568045878,0.146149035,0.03078563,SPATIAL,p225,multi
natural grocers,23,Portland,Portland,OR,45.49782275,-122.6209892,52.37612177,,19-286_USTAP-19-065,-6,-6,26-10-19 17:43,2019,fall,october,,-65.30216354,-9.682965775,0.10582821,0.023622393,SPATIAL,p225,multi
711,23,Portland,Portland,OR,45.50436192,-122.6229673,47.28219613,,19-286_USTAP-19-066,-6,-6,26-10-19 17:55,2019,fall,october,,-64.94841287,-9.667695466,0.052438608,0.01880163,SPATIAL,p225,multi
plaid pantry,23,Portland,Portland,OR,45.50500845,-122.6397704,28.25219632,,19-286_USTAP-19-067,-6,-6,26-10-19 18:05,2019,fall,october,,-65.06929548,-9.692927227,0.140662466,0.016905799,SPATIAL,p225,multi
76 gas station,23,Portland,Portland,OR,45.49077096,-122.6542725,30.93919121,,19-286_USTAP-19-068,-6,-6,26-10-19 18:17,2019,fall,october,,-65.45466664,-9.70561223,0.449100603,0.047599974,SPATIAL,p225,multi
jack in the box,23,Portland,Portland,OR,45.50182604,-122.6562967,15.45059506,,19-286_USTAP-19-069,-6,-6,26-10-19 18:25,2019,fall,october,,-65.28439684,-9.632170598,0.252396176,0.047710319,SPATIAL,p225,multi
QFC,23,Portland,Portland,OR,45.47594851,-122.6491173,61.67412962,,19-286_USTAP-19-070,-6,-6,26-10-19 18:48,2019,fall,october,,-65.63839523,-9.721451191,0.090990432,0.02376316,SPATIAL,p225,multi
the little store,23,Portland,Portland,OR,45.44346134,-122.6320548,27.18186351,,19-286_USTAP-19-071,-6,-6,26-10-19 19:11,2019,fall,october,,-69.97565166,-10.00660193,0.353783485,0.04585159,SPATIAL,p225,multi
4725 NE 8th ave.,23,Portland,Portland,OR,45.55721212,-122.6580298,65.14605485,,19-286_USTAP-19-072,-6,-6,26-10-19 19:46,2019,fall,october,,-65.93826767,-9.743002803,0.110550847,0.022652332,SPATIAL,p225,multi
wood springs suite,23,Portland,Portland,OR,45.54469904,-122.4791153,,,19-286_USTAP-19-073,-6,-6,27-10-19 10:30,2019,fall,october,,-65.20678609,-9.575314283,0.260321959,0.061765536,SPATIAL,p225,multi
Starbucks,23,Portland,Portland,OR,45.54830401,-122.6511184,46.79571739,,19-286_USTAP-19-074,-6,-6,27-10-19 10:34,2019,fall,october,,-65.35643107,-9.683705498,0.487103329,0.064743363,SPATIAL,p225,multi
Jackson/shell station,23,Portland,Portland,OR,45.53541331,-122.6659538,37.99045229,,19-286_USTAP-19-075,-6,-6,27-10-19 10:49,2019,fall,october,,-64.97937006,-9.550431554,0.394701725,0.035978939,SPATIAL,p225,multi
chevron food mart,23,Portland,Portland,OR,45.54793863,-122.6620984,54.61024898,,19-286_USTAP-19-076,-6,-6,27-10-19 11:11,2019,fall,october,,-65.516464,-9.628262544,0.24724604,0.044704277,SPATIAL,p225,multi
711,23,Portland,Portland,OR,45.56053929,-122.6608081,62.29994611,,19-286_USTAP-19-077,-6,-6,27-10-19 11:20,2019,fall,october,,-64.72539452,-9.668551492,0.181582099,0.052783842,SPATIAL,p225,multi
Arco,23,Portland,Portland,OR,45.57782551,-122.6616884,24.39290584,,19-286_USTAP-19-078,-6,-6,27-10-19 11:29,2019,fall,october,,-65.20657453,-9.630004023,0.268695092,0.052003664,SPATIAL,p225,multi
plaid pantry,23,Portland,Portland,OR,45.60281223,-122.6774756,6.717081288,,19-286_USTAP-19-079,-6,-6,27-10-19 11:40,2019,fall,october,,-65.37443566,-9.673666232,0.189564771,0.077704755,SPATIAL,p225,multi
Extra Mile,23,Portland,Portland,OR,45.61089218,-122.6769913,10.08385314,,19-286_USTAP-19-080,-6,-6,27-10-19 11:50,2019,fall,october,,-65.75867332,-9.727192539,0.141538283,0.028642473,SPATIAL,p225,multi
711,23,Portland,Portland,OR,45.63770827,-122.6372791,53.76773996,,19-286_USTAP-19-081,-6,-6,27-10-19 12:01,2019,fall,october,,-69.31274396,-9.618842383,0.603418833,0.18173518,SPATIAL,p225,multi
Gulf gas station,21,Minneapolis,Minneapolis,MN,44.92719089,-93.15747592,305.5172997,,19-286_USTAP-19-100,-6,-6,27-10-19 12:02,2019,fall,october,,-56.03231845,-7.311532647,0.18116203,0.038173857,SPATIAL,p225,uni
711,23,Portland,Portland,OR,45.64210867,-122.613772,50.67733468,,19-286_USTAP-19-082,-6,-6,27-10-19 12:09,2019,fall,october,,-70.71422382,-9.97259886,0.384070048,0.054708894,SPATIAL,p225,multi
BP gas station,21,Minneapolis,Minneapolis,MN,44.95240567,-93.14600813,272.4681053,,19-286_USTAP-19-101,-6,-6,27-10-19 12:17,2019,fall,october,,-55.84604847,-7.327172499,0.162636729,0.021349352,SPATIAL,p225,uni
extra mile,23,Portland,Portland,OR,45.65845267,-122.5764001,66.97086005,,19-286_USTAP-19-083,-6,-6,27-10-19 12:22,2019,fall,october,,-68.40382413,-9.71328227,0.138217574,0.028002034,SPATIAL,p225,multi
McDonalds,21,Minneapolis,Minneapolis,MN,44.95549918,-93.11050407,261.1457787,,19-286_USTAP-19-102,-6,-6,27-10-19 12:32,2019,fall,october,,-55.50854909,-7.302483832,0.114457416,0.039622403,SPATIAL,p225,uni
Holiday gas station,21,Minneapolis,Minneapolis,MN,44.98943189,-93.10516857,260.8950462,,19-286_USTAP-19-103,-6,-6,27-10-19 12:45,2019,fall,october,,-55.84656894,-7.358533653,0.321543029,0.057838427,SPATIAL,p225,uni
Speedway gas station,21,Minneapolis,Minneapolis,MN,45.04997018,-93.14649881,287.864557,,19-286_USTAP-19-104,-6,-6,27-10-19 13:05,2019,fall,october,,-60.66365328,-8.498972573,0.371834874,0.074735658,SPATIAL,p225,uni
Shell gas station,21,Minneapolis,Minneapolis,MN,45.03604185,-93.20074297,295.9212914,,19-286_USTAP-19-105,-6,-6,27-10-19 13:17,2019,fall,october,,-59.56666507,-8.375137122,0.100405338,0.043074018,SPATIAL,p225,uni
BP gas station,21,Minneapolis,Minneapolis,MN,45.06793885,-93.21821244,286.6798363,,19-286_USTAP-19-106,-6,-6,27-10-19 13:31,2019,fall,october,,-59.64359306,-8.348070112,0.226750744,0.038346016,SPATIAL,p225,uni
PDX,23,Portland,Portland,OR,45.58960415,-122.605882,,,19-286_USTAP-19-084,-6,-6,27-10-19 13:33,2019,fall,october,,-65.51400201,-9.648543896,0.244695286,0.035601421,SPATIAL,p225,multi
Speedway gas station,21,Minneapolis,Minneapolis,MN,45.05939798,-93.24839844,282.0794945,,19-286_USTAP-19-107,-6,-6,27-10-19 13:44,2019,fall,october,,-53.77052038,-7.708435804,0.30976918,0.037519296,SPATIAL,p225,uni
Walgreens,21,Minneapolis,Minneapolis,MN,45.01564386,-93.24760107,259.4590721,,19-286_USTAP-19-108,-6,-6,27-10-19 14:00,2019,fall,october,,-56.01962298,-7.967227336,0.312559541,0.04302117,SPATIAL,p225,uni
Handy Stop gas station,21,Minneapolis,Minneapolis,MN,45.0086596,-93.31381174,279.0442162,,19-286_USTAP-19-110,-6,-6,27-10-19 14:50,2019,fall,october,,-61.37766216,-8.528592058,0.12259456,0.028772684,SPATIAL,p225,uni
Mobil gas station,21,Minneapolis,Minneapolis,MN,45.03237271,-93.3376352,265.1586341,,19-286_USTAP-19-111,-6,-6,27-10-19 14:50,2019,fall,october,,-61.61838822,-8.822004926,0.096870511,0.00699057,SPATIAL,p225,uni
Holiday gas station,21,Minneapolis,Minneapolis,MN,45.05143827,-93.35388914,260.5263939,,19-286_USTAP-19-112,-6,-6,27-10-19 15:08,2019,fall,october,,-57.92344795,-8.097350689,0.214650539,0.064003216,SPATIAL,p225,uni
Wendy,21,Minneapolis,Minneapolis,MN,45.08323377,-93.37620394,272.1004295,,19-286_USTAP-19-113,-6,-6,27-10-19 15:17,2019,fall,october,,-62.98027202,-9.075187614,0.107640617,0.021745118,SPATIAL,p225,uni
BP gas station,21,Minneapolis,Minneapolis,MN,45.09493729,-93.38100619,244.4267845,,19-286_USTAP-19-114,-6,-6,27-10-19 15:26,2019,fall,october,,-62.98066125,-9.077742026,0.093297898,0.016209051,SPATIAL,p225,uni
Bill Superette,21,Minneapolis,Minneapolis,MN,45.06875629,-93.39004858,279.4632835,,19-286_USTAP-19-115,-6,-6,27-10-19 15:38,2019,fall,october,,-62.95222989,-9.110432804,0.236315137,0.043008219,SPATIAL,p225,uni
Hyvee gas station,21,Minneapolis,Minneapolis,MN,45.03332242,-93.38489564,281.6927147,,19-286_USTAP-19-116,-6,-6,27-10-19 15:50,2019,fall,october,,-56.721546,-7.93531768,0.190057156,0.03372674,SPATIAL,p225,uni
Winnetka gas station,21,Minneapolis,Minneapolis,MN,45.02146446,-93.38051844,220.0948143,,19-286_USTAP-19-117,-6,-6,27-10-19 15:56,2019,fall,october,,-57.72234749,-8.029871995,0.175882997,0.071229792,SPATIAL,p225,uni
BP gas station,21,Minneapolis,Minneapolis,MN,45.00762736,-93.37995426,277.9180565,,19-286_USTAP-19-118,-6,-6,27-10-19 16:01,2019,fall,october,,-54.6073109,-7.704630228,0.423818949,0.049683598,SPATIAL,p225,uni
McDonald,21,Minneapolis,Minneapolis,MN,44.98753515,-93.37974463,279.2008934,,19-286_USTAP-19-119,-6,-6,27-10-19 16:11,2019,fall,october,,-57.19862562,-8.006636342,0.184935138,0.016541909,SPATIAL,p225,uni
Walgreens,21,Minneapolis,Minneapolis,MN,44.99805959,-93.35214461,263.3958833,,19-286_USTAP-19-120,-6,-6,27-10-19 16:28,2019,fall,october,,-58.62278415,-8.159839414,0.071061869,0.012452441,SPATIAL,p225,uni
Wally Foods,21,Minneapolis,Minneapolis,MN,44.99869695,-93.3078538,266.009347,,19-286_USTAP-19-121,-6,-6,27-10-19 16:39,2019,fall,october,,-62.40501647,-8.651366868,0.137029678,0.036987248,SPATIAL,p225,uni
Penn-wood market,21,Minneapolis,Minneapolis,MN,44.98061785,-93.30817558,259.414158,,19-286_USTAP-19-122,-6,-6,27-10-19 16:51,2019,fall,october,,-60.36152629,-8.318347616,0.313722302,0.062306028,SPATIAL,p225,uni
Speedway gas station,21,Minneapolis,Minneapolis,MN,44.96070363,-93.28874188,263.7712059,,19-286_USTAP-19-123,-6,-6,27-10-19 17:10,2019,fall,october,,-63.54231854,-8.770449876,0.244311306,0.03805211,SPATIAL,p225,uni
BP gas station,21,Minneapolis,Minneapolis,MN,44.84106759,-93.30956052,256.3092308,,19-286_USTAP-19-124,-6,-6,30-10-19 12:33,2019,fall,october,,-59.0532595,-8.162441821,0.209251619,0.028283676,SPATIAL,p225,uni
Leroy gas station,21,Minneapolis,Minneapolis,MN,44.84039658,-93.28919468,252.5675322,,19-286_USTAP-19-125,-6,-6,30-10-19 12:43,2019,fall,october,,-60.08091641,-8.371729436,0.029484801,0.024897393,SPATIAL,p225,uni
BP gas station,21,Minneapolis,Minneapolis,MN,44.86584362,-93.28880768,254.9390526,,19-286_USTAP-19-126,-6,-6,30-10-19 12:54,2019,fall,october,,-61.69555883,-8.642170722,0.249350313,0.053973264,SPATIAL,p225,uni
Burger King,21,Minneapolis,Minneapolis,MN,44.88387309,-93.28089835,255.245018,,19-286_USTAP-19-127,-6,-6,30-10-19 13:05,2019,fall,october,,-61.14167029,-8.542667429,0.17611433,0.017425079,SPATIAL,p225,uni
Speedway gas station,21,Minneapolis,Minneapolis,MN,44.90517461,-93.32871032,270.6998558,,19-286_USTAP-19-128,-6,-6,30-10-19 13:21,2019,fall,october,,-61.79088343,-8.652095846,0.247078643,0.031014799,SPATIAL,p225,uni
Paperback exchange bookstore,21,Minneapolis,Minneapolis,MN,44.91228837,-93.30808598,262.302639,,19-286_USTAP-19-129,-6,-6,30-10-19 13:31,2019,fall,october,,-63.78004652,-8.798650621,0.42590805,0.095405198,SPATIAL,p225,uni
Speedway gas station,21,Minneapolis,Minneapolis,MN,44.93009975,-93.28798207,267.9826927,,19-286_USTAP-19-130,-6,-6,30-10-19 13:40,2019,fall,october,,-65.00260107,-9.018114785,0.03461612,0.045045522,SPATIAL,p225,uni
Blackeye roasting company,21,Minneapolis,Minneapolis,MN,44.93434183,-93.26302889,261.0730858,,19-286_USTAP-19-131,-6,-6,30-10-19 13:56,2019,fall,october,,-62.46714752,-8.710584457,0.345506245,0.067399918,SPATIAL,p225,uni
Arby,21,Minneapolis,Minneapolis,MN,44.94790962,-93.23624217,257.1943016,,19-286_USTAP-19-132,-6,-6,30-10-19 14:23,2019,fall,october,,-65.06498415,-8.991178149,0.22986279,0.04617617,SPATIAL,p225,uni
Burger King,21,Minneapolis,Minneapolis,MN,44.91868041,-93.21694879,250.8194237,,19-286_USTAP-19-133,-6,-6,30-10-19 14:44,2019,fall,october,,-66.5337756,-9.253925393,0.256388822,0.075512165,SPATIAL,p225,uni
ABQ airport,9,Albuquerque,Albuquerque,NM,35.04828558,-106.6167614,1616.705322,,19-286_USTAP-19-140,-7,-7,03-11-19 17:07,2019,fall,november,,-92.9954255,-12.47949403,0.277803957,0.048059892,SPATIAL,p225,uni
Circle K,9,Albuquerque,Albuquerque,NM,35.0259632,-106.6474992,1520.584732,,19-286_USTAP-19-141,-7,-7,03-11-19 17:38,2019,fall,november,,-92.84875294,-12.43090057,0.07156793,0.021306229,SPATIAL,p225,uni
Walgreens,9,Albuquerque,Albuquerque,NM,35.02774925,-106.6810426,1503.792048,,19-286_USTAP-19-142,-7,-7,03-11-19 17:46,2019,fall,november,,-93.07326568,-12.46420137,0.082782369,0.016206358,SPATIAL,p225,uni
Murphy Express,9,Albuquerque,Albuquerque,NM,35.03797394,-106.7126818,1513.731587,,19-286_USTAP-19-143,-7,-7,03-11-19 18:00,2019,fall,november,,-93.31099637,-12.48737342,0.239852816,0.01816042,SPATIAL,p225,uni
Speedway,9,Albuquerque,Albuquerque,NM,35.08286752,-106.7111963,1552.606686,,19-286_USTAP-19-144,-7,-7,03-11-19 18:18,2019,fall,november,,-92.79232142,-12.3789554,0.203036328,0.060840821,SPATIAL,p225,uni
Speedway,9,Albuquerque,Albuquerque,NM,35.11583651,-106.7009237,1555.962124,,19-286_USTAP-19-145,-7,-7,03-11-19 18:27,2019,fall,november,,-93.56482691,-12.56199468,0.192446627,0.043353202,SPATIAL,p225,uni
Walgreens,9,Albuquerque,Albuquerque,NM,35.15011344,-106.6852253,1523.821474,,19-286_USTAP-19-146,-7,-7,03-11-19 18:37,2019,fall,november,,-93.19833195,-12.45844877,0.124803748,0.046931083,SPATIAL,p225,uni
Target,9,Albuquerque,Albuquerque,NM,35.18567358,-106.6646044,1532.874974,,19-286_USTAP-19-147,-7,-7,03-11-19 18:43,2019,fall,november,,-94.76482494,-12.70338604,0.170012065,0.01791443,SPATIAL,p225,uni
Valero,9,Albuquerque,Albuquerque,NM,35.15650442,-106.5936658,1569.231453,,19-286_USTAP-19-148,-7,-7,03-11-19 18:58,2019,fall,november,,-93.3022938,-12.47013456,0.094722633,0.029149887,SPATIAL,p225,uni
Circle K,9,Albuquerque,Albuquerque,NM,35.1526388,-106.6315143,1520.585086,,19-286_USTAP-19-149,-7,-7,03-11-19 19:04,2019,fall,november,,-93.3938009,-12.49420164,0.146461852,0.047142915,SPATIAL,p225,uni
Speedway,9,Albuquerque,Albuquerque,NM,35.11934638,-106.6410732,1515.595058,,19-286_USTAP-19-150,-7,-7,03-11-19 19:13,2019,fall,november,,-93.25224477,-12.4990946,0.103441004,0.039564797,SPATIAL,p225,uni
Hotel Parq Central,9,Albuquerque,Albuquerque,NM,35.0825299,-106.63787,1533.755493,,19-286_USTAP-19-151,-7,-7,04-11-19 17:51,2019,fall,november,,-94.29315371,-12.67755558,0.207870706,0.031395827,SPATIAL,p225,uni
Ninja Park,9,Albuquerque,Albuquerque,NM,35.12251491,-106.6159979,1538.385135,,19-286_USTAP-19-152,-7,-7,05-11-19 15:35,2019,fall,november,,-93.4893003,-12.53535598,0.195313903,0.039267056,SPATIAL,p225,uni
Maverick,9,Albuquerque,Albuquerque,NM,35.14021743,-106.5945514,1574.464726,,19-286_USTAP-19-153,-7,-7,05-11-19 15:42,2019,fall,november,,-93.88161018,-12.59722159,0.218735667,0.012876987,SPATIAL,p225,uni
Burger King,9,Albuquerque,Albuquerque,NM,35.18383256,-106.5798399,1590.95141,,19-286_USTAP-19-154,-7,-7,05-11-19 15:53,2019,fall,november,,-93.08715048,-12.42591315,0.148671266,0.052114778,SPATIAL,p225,uni
Hope Plaza,9,Albuquerque,Albuquerque,NM,35.18370091,-106.5472636,1678.137939,,19-286_USTAP-19-155,-7,-7,05-11-19 16:02,2019,fall,november,,-92.8519274,-12.38041674,0.142968984,0.024307925,SPATIAL,p225,uni
Maverick,NC,NC,NC,NC,35.1720031,-106.4966967,1825.965315,,19-286_USTAP-19-156,-7,-7,05-11-19 16:13,2019,fall,november,Removed for analysis (Albuquerque).,-82.2318374,-11.64810468,0.230444584,0.011040416,SPATIAL,p225,NC
Albertsons,9,Albuquerque,Albuquerque,NM,35.15337652,-106.498841,1825.789897,,19-286_USTAP-19-157,-7,-7,05-11-19 16:17,2019,fall,november,,-93.44114795,-12.53188022,0.186349286,0.027192361,SPATIAL,p225,uni
Smiths,9,Albuquerque,Albuquerque,NM,35.1465008,-106.5495505,1670.135641,,19-286_USTAP-19-158,-7,-7,05-11-19 16:28,2019,fall,november,,-93.369101,-12.53362839,0.077114203,0.026796737,SPATIAL,p225,uni
McDonalds,9,Albuquerque,Albuquerque,NM,35.13085091,-106.5525351,1654.452842,,19-286_USTAP-19-159,-7,-7,05-11-19 16:39,2019,fall,november,,-93.45798634,-12.55538912,0.099163674,0.027534975,SPATIAL,p225,uni
Twisters,9,Albuquerque,Albuquerque,NM,35.13117142,-106.5792893,1600.742086,,19-286_USTAP-19-160,-7,-7,05-11-19 16:56,2019,fall,november,,-93.26147105,-12.4859859,0.132462902,0.023177215,SPATIAL,p225,uni
Peter Piper Pizza,9,Albuquerque,Albuquerque,NM,35.11718226,-106.5868585,1586.580221,,19-286_USTAP-19-161,-7,-7,05-11-19 17:05,2019,fall,november,,-94.08699212,-12.66021964,0.074500038,0.019778679,SPATIAL,p225,uni
